date,signal_date,portfolio_return,gross_return,equity_curve,cumulative_return,transaction_cost,transaction_cost_amount,slippage_amount,turnover,cash,n_stocks,stale_price_positions,benchmark_cumulative,benchmark_return,benchmark_equity
2025-10-09,2025-09-30,0.0019491915797666959,0.004748347590226354,1029341.1717557639,1.029341171755764,0.0009934081408079678,1020.5666198290269,1855.1146541794965,0.8986070362707373,-1.4551915228366852e-11,10,0,1.0320606222408766,0.006957819166249601,1032060.6222408765
2025-10-10,2025-10-09,-0.007624910121419859,-0.005759171725622125,1021492.5378368492,1.0214925378368491,0.0006621423400758354,681.570372202764,1238.9109743171093,0.6052839621415875,1.4551915228366852e-11,10,0,1.0359091720116902,0.0037289958437300985,1035909.1720116902
2025-10-13,2025-10-10,-0.07267926649944956,-0.07092048056073408,947251.2094522058,0.9472512094522058,0.0006241853840693026,637.6007120536203,1158.9859999968346,0.6106046527272667,-1.4551915228366852e-11,10,0,0.9941513554820306,-0.04031030678931802,994151.3554820305
2025-10-14,2025-10-13,0.062153719189595336,0.06446022616827696,1006126.3951265027,1.0061263951265027,0.0008185691690247163,775.3906353789496,1409.450889787093,0.6989165837661288,0.0,10,0,1.0258491492458082,0.03188427354545875,1025849.1492458081
2025-10-15,2025-10-14,-0.03885694374553217,-0.03675047241290197,967031.3983901772,0.9670313983901772,0.0007475773991853865,752.1573537204395,1367.2190546163372,0.7053696339976976,-2.2737367544323206e-13,10,0,1.0059675212063173,-0.019380654606096503,1005967.5212063172
2025-10-16,2025-10-15,0.011398143408028805,0.014226661192637602,978053.760949095,0.978053760949095,0.0010038285051459045,970.7336830751651,1764.5318255461418,0.8995470880823021,-1.4551915228366852e-11,10,0,1.0158579731281128,0.009831780562791215,1015857.9731281127
2025-10-17,2025-10-16,-0.012217246479791943,-0.00944336769371601,966104.6370810925,0.9661046370810925,0.0009844373651934845,962.8326674463053,1750.169911692398,0.903250436432118,-1.4551915228366852e-11,10,0,1.0206785667323255,0.004745342096758698,1020678.5667323255
2025-10-20,2025-10-17,-0.02721891747286831,-0.024803961543105935,939808.3146942268,0.9398083146942269,0.0008570572241609762,828.0069585057684,1505.0931635839356,0.7987618100184329,1.4551915228366852e-11,10,0,1.0090665058621482,-0.011376804851847666,1009066.5058621482
2025-10-21,2025-10-20,0.004960571386930068,0.007479049709478991,944470.300929298,0.9444703009292981,0.0008937968654551482,839.9977258023854,1526.889142106674,0.8063102937787116,0.0,10,0,1.0085971975208123,-0.00046509158574725706,1008597.1975208124
2025-10-22,2025-10-21,-0.0019488913745757674,0.0005379889163577012,942629.630906274,0.9426296309062739,0.0008825828631903227,833.5733023924056,1515.2112743604675,0.801717398796928,0.0,10,0,1.0130038257484693,0.004369066499975149,1013003.8257484692
2025-10-23,2025-10-22,-0.0030955311525742157,-0.0006139432836643754,939711.691518464,0.939711691518464,0.0008807046059216068,830.1782576173397,1509.0399993144579,0.8009333591505624,-1.4551915228366852e-11,10,0,1.013595774099758,0.0005843495712876123,1013595.7740997581
2025-10-24,2025-10-23,0.002853436330163328,0.005655750022771633,942393.098998922,0.942393098998922,0.000994528788296148,934.5703299135815,1698.7966103324684,0.8988090130599233,0.0,10,0,1.023354952509095,0.009628274563402428,1023354.9525090951
2025-10-27,2025-10-24,0.029507645011294104,0.03239421907009832,970200.9000252757,0.9702009000252757,0.0010244324211818256,965.4180441125096,1754.8694286537154,0.9018559011787037,0.0,10,0,1.0403109300584465,0.016569009128043266,1040310.9300584466
2025-10-28,2025-10-27,0.004686519336052575,0.00750186441241385,974747.7653030996,0.9747477653030996,0.0009991535690009185,969.3796919081574,1762.070635059652,0.9013340677141376,0.0,10,0,1.039944781003461,-0.0003519611727668126,1039944.781003461
2025-10-29,2025-10-28,0.005654513087224089,0.007560560317878107,980259.4892987486,0.9802594892987485,0.0006764477680488307,659.3659502498673,1198.5493283921246,0.6101863803686169,1.4551915228366852e-11,10,0,1.0406770791134323,0.0007041701860983629,1040677.0791134323
2025-10-30,2025-10-29,0.008559914500526844,0.011079675654771526,988650.4267154759,0.9886504267154759,0.0008942521367744048,876.5991428987927,1593.4206393161721,0.8038481321553396,-1.4551915228366852e-11,10,0,1.0484129187304057,0.007433467856872156,1048412.9187304056
2025-10-31,2025-10-30,-0.017719483786679868,-0.014961687222602493,971132.0515085969,0.9711320515085968,0.0009787298554311216,967.6216892111544,1758.8750606582141,0.9030444225209413,-1.4551915228366852e-11,10,0,1.0410000606558893,-0.007070552014461051,1041000.0606558893
2025-11-03,2025-10-31,-0.008682120474917232,-0.006505770250614051,962700.5660403457,0.9627005660403457,0.0007723771100978974,750.0801674676525,1363.4432906611712,0.7065834265386762,0.0,10,0,1.0264419830845335,-0.01398470386465056,1026441.9830845335
2025-11-04,2025-11-03,0.014997231041352421,0.01814888541551518,977138.4088528935,0.9771384088528935,0.0011185082577057975,1076.7885328141722,1957.3109171556316,0.9984522625230416,0.0,10,0,1.0292348104592004,0.0027208818624839815,1029234.8104592004
2025-11-05,2025-11-04,-0.025329950798628986,-0.022894866785235668,952387.541033199,0.952387541033199,0.0008642005923989192,844.4435917864079,1534.9705264839401,0.8038456495598613,0.0,10,0,1.0099232149569455,-0.018763060971129564,1009923.2149569455
2025-11-06,2025-11-05,0.024162364801042724,0.027023577987511427,975399.4762316112,0.9753994762316112,0.0010154319592776452,967.08474678296,1757.899044249655,0.8986070362707375,0.0,10,0,1.0276106051288318,0.017513598964689958,1027610.6051288318
2025-11-07,2025-11-06,0.0003523197900205943,0.002835722078490921,975743.1287702633,0.9757431287702633,0.0008813485354330129,859.6668998388584,1562.6423916072144,0.7987618100184333,0.0,10,0,1.0346393830277736,0.006839923472822251,1034639.3830277736
2025-11-10,2025-11-07,0.013490468423431823,0.01541611937128784,988906.3606383192,0.9889063606383192,0.0006834050409503502,666.8277728742646,1212.1129079061477,0.6116930208252236,5.684341886080802e-14,10,0,1.0378187256684654,0.0030728993046715836,1037818.7256684655
2025-11-11,2025-11-10,0.008048600770182324,0.010554508630980619,996865.6731341908,0.9968656731341908,0.0008893356639393154,879.4696948120917,1598.6385279052092,0.7998441365866424,0.0,10,0,1.0418505713386312,0.003884922839071825,1041850.5713386312
2025-11-12,2025-11-11,-0.008738017343448257,-0.005660062972700608,988155.043593256,0.988155043593256,0.0010923524510639802,1088.928661429678,1979.3783942420264,0.9984522625230411,0.0,10,0,1.0279532887667506,-0.01333903628235722,1027953.2887667506
2025-11-13,2025-11-12,-0.0009219474529735816,0.0015692809078053926,987244.0165676723,0.9872440165676722,0.0008841259740299289,873.6535404094743,1588.0663290368584,0.8022921715872102,0.0,10,0,1.028003540178771,4.8884917796865324e-05,1028003.540178771
2025-11-14,2025-11-13,0.004588941564825477,0.007405552481420052,991774.4216699249,0.9917744216699249,0.0009996028101248518,986.8518932399909,1793.8303811670576,0.9018255368923003,0.0,10,0,1.032327375331117,0.004206050838690745,1032327.3753311171
2025-11-17,2025-11-14,-0.018623217035198092,-0.01648259158053922,973304.3913652077,0.9733043913652077,0.0007596985466806741,753.449586777708,1369.5679855284218,0.7020348069880002,0.0,10,0,1.022030927419694,-0.00997401421048294,1022030.9274196939
2025-11-18,2025-11-17,-0.010827166999355375,-0.00898316504896679,962766.2621786906,0.9627662621786907,0.0006544281713260478,636.9578129847449,1157.8173830142434,0.6001783910770402,0.0,10,0,1.014943485978085,-0.006934664354534159,1014943.4859780851
2025-11-19,2025-11-18,0.0018328858952327831,0.0049436638367370556,964530.9028810438,0.9645309028810438,0.0011040013917726584,1062.8952933970347,1932.056757813189,0.9984522625230413,0.0,10,0,1.0112348432222358,-0.003654038680070193,1011234.8432222358
2025-11-20,2025-11-19,0.007867643123830259,0.01068433392677881,972119.4878068177,0.9721194878068178,0.0009996311614400774,964.1751466918245,1752.6101766127915,0.8989254015884015,-1.4551915228366852e-11,10,0,1.02263615808253,0.011274645980319242,1022636.15808253
2025-11-21,2025-11-20,-0.04392593089335872,-0.04184880092172649,929418.2343653282,0.9294182343653282,0.0007371642793846031,716.6117617048423,1302.6067624264915,0.6992454288721542,0.0,10,0,0.9991366497494293,-0.022979344263714396,999136.6497494293
2025-11-24,2025-11-21,-0.010568180927995163,-0.008715478510669561,919595.9743067776,0.9195959743067775,0.0006575159287258198,611.1072935434304,1110.828115971779,0.6028473474014626,0.0,10,0,0.9902308598570027,-0.008913485352238903,990230.8598570026
2025-11-25,2025-11-24,0.0007918698503028843,0.002984043950619908,920324.1746332911,0.9203241746332911,0.0007779929340076887,715.439170152589,1300.4753074781268,0.7049868713457873,1.4551915228366852e-11,10,0,0.9908241364394462,0.0005991295631093685,990824.1364394462
2025-11-26,2025-11-25,0.005188333431533243,0.007065446952605248,925099.1233163893,0.9250991233163893,0.0006661793219403675,613.1009346225343,1114.4520173508538,0.6012192170805751,0.0,10,0,0.9940043645675745,0.003209679711231539,994004.3645675745
2025-11-27,2025-11-26,-0.008865916185933576,-0.007925150502421374,916897.2720253855,0.9168972720253855,0.00033387359800660755,308.86617281440124,561.4353362491103,0.3058701094041582,0.0,10,0,1.0006039024316813,0.006639344955972959,1000603.9024316813
2025-11-28,2025-11-27,-0.001635260384631132,-7.457681015954343e-05,915397.906239666,0.915397906239666,0.0005538797274291824,507.8508111099814,923.1357008177418,0.5034394684308376,0.0,10,0,0.9987184783075502,-0.0018842861991134052,998718.4783075502
2025-12-01,2025-11-28,0.020550662685484333,0.02277231789639167,934209.939833796,0.934209939833796,0.0007884556503234937,721.7506514689604,1311.9478769822567,0.7006444814286266,-1.4551915228366852e-11,10,0,1.004848486458462,0.006137873969549235,1004848.486458462
2025-12-02,2025-12-01,-0.01562343632150942,-0.013791766589988708,919614.3703278815,0.9196143703278815,0.0006500515211602088,607.2845924719462,1103.8794772073074,0.5990713575138249,0.0,10,0,1.01209221643261,0.007208778310129338,1012092.2164326101
2025-12-03,2025-12-02,-0.012549518974158458,-0.010395897814945876,908073.652338543,0.908073652338543,0.0007643106649946511,702.8710709239405,1277.6298953303897,0.7019526753934459,-1.4551915228366852e-11,10,0,1.0082578344607802,-0.003788569766246308,1008257.8344607803
2025-12-04,2025-12-03,-0.022823277262877917,-0.021298234346491696,887348.4355961062,0.8873484355961062,0.0005412310148337877,491.4776243990138,893.3736666565385,0.5026106706240746,0.0,10,0,1.0036114605096955,-0.004608319213874057,1003611.4605096955
2025-12-05,2025-12-04,-0.0057422294675110175,-0.004494368327137788,882253.0772612764,0.8822530772612764,0.00044286042321780233,392.9715037297464,714.3161270218187,0.40431751039064806,0.0,10,0,1.0067784063262764,0.0031555496735484745,1006778.4063262764
2025-12-08,2025-12-05,0.004155909407459246,0.00634012967631592,885919.6411248264,0.8859196411248264,0.0007751701542508294,683.8962539888926,1243.1387996266049,0.7000864186243984,-1.4551915228366852e-11,10,0,1.0167919410017432,0.00994611586079408,1016791.9410017432
2025-12-09,2025-12-08,0.02077778129531227,0.023016784510925925,904327.0856733397,0.9043270856733396,0.0007946123807942358,703.9627152265732,1279.6142100273205,0.7059467922171814,-1.4551915228366852e-11,10,0,1.0208295423402458,0.0039709218530241674,1020829.5423402458
2025-12-10,2025-12-09,-0.0030998947668291477,-0.0009285802029680434,901523.766872959,0.901523766872959,0.0007705899763837371,696.8653875921926,1266.7131840244767,0.7010132407561589,-1.4551915228366852e-11,10,0,1.0152675743798378,-0.005448478643806931,1015267.5743798378
2025-12-11,2025-12-10,0.01546250956403572,0.018299417873289592,915463.5867404377,0.9154635867404377,0.0010068062653912453,907.6597768868114,1649.880488344887,0.8986070362707371,0.0,10,0,1.017688497031182,0.002384516862781627,1017688.4970311819
2025-12-12,2025-12-11,-0.012574749586558132,-0.010120360204377343,903951.8613815643,0.9039518613815642,0.0008710519827619552,797.4163723766294,1449.4877346922892,0.7997625851491706,-1.4551915228366852e-11,10,0,1.009176306304272,-0.008364239894370185,1009176.306304272
2025-12-15,2025-12-12,-0.000647908819297327,0.0012419022210758968,903366.1829983549,0.9033661829983549,0.0006706856156214992,606.2675106428945,1102.030696962178,0.6088066340650092,-1.4551915228366852e-11,10,0,1.0072426231148526,-0.0019161004646460755,1007242.6231148526
2025-12-16,2025-12-15,-0.011426812550495935,-0.00926086810543636,893043.5869607757,0.8930435869607757,0.0007686841448708015,694.4032618832904,1262.2377040369154,0.7051605489313822,0.0,10,0,1.0055646244227174,-0.0016659329675168255,1005564.6244227175
2025-12-17,2025-12-16,-0.02998087041069053,-0.028455366171588614,866269.3629090064,0.8662693629090065,0.0005413947362340941,483.48909720817846,878.8526804033255,0.5064664394213249,-1.4551915228366852e-11,10,0,0.9961231146312188,-0.00938926207444779,996123.1146312188
2025-12-18,2025-12-17,0.021378286272040192,0.024549754375752242,884788.7173379731,0.884788717337973,0.001125540063064595,975.0208733595297,1772.3247803295535,0.9984522625230411,0.0,10,0,1.0081227976267166,0.012046385450999564,1008122.7976267167
2025-12-19,2025-12-18,0.005288629972986847,0.008097115407661448,889468.0374682473,0.8894680374682473,0.0009967191123756187,881.8858249850667,1603.0304004230704,0.8986070362707372,-1.4551915228366852e-11,10,0,1.009759621153055,0.0016236350672673705,1009759.6211530551
2025-12-22,2025-12-19,0.023785243317679727,0.026332634076817962,910624.2511627288,0.9106242511627287,0.0009040577618719604,804.1304832101887,1461.6921759850993,0.800584987119878,0.0,10,0,1.0155805941886344,0.005764711633975184,1015580.5941886344
2025-12-23,2025-12-22,0.0414247500416447,0.04401290245736256,948346.6331490047,0.9483466331490047,0.0009185238942802776,836.4301334040513,1520.4042220537133,0.7996206356776926,0.0,10,0,1.0218582573695798,0.006181354012539719,1021858.2573695797
2025-12-24,2025-12-23,0.0008432538733234018,0.003341777424945791,949146.3301206607,0.9491463301206607,0.0008867150051326915,840.9131896802904,1528.5532083442868,0.8032200904792478,0.0,10,0,1.0235533016948672,0.0016587861506847101,1023553.3016948672
2025-12-25,2025-12-24,0.014273565530892318,0.016501567788490323,962694.0324620439,0.9626940324620439,0.0007907081892420005,750.4977760153977,1364.2023902844717,0.7069807435138679,0.0,10,0,1.0248011748647305,0.001219157974281293,1024801.1748647306
2025-12-26,2025-12-25,0.007348977781777899,0.009552949398628163,969768.8495172577,0.9697688495172576,0.000782179820669946,752.9998456711887,1368.750477586192,0.7041690071963245,1.4551915228366852e-11,10,0,1.0271189382297246,0.002261671260574083,1027118.9382297245
2025-12-29,2025-12-26,0.012164467043452198,0.015001484286310207,981565.5707269768,0.9815655707269768,0.0010068449254476565,976.4068449936628,1774.8441026734258,0.9015613995369552,1.4551915228366852e-11,10,0,1.03120878332698,0.003981861248030905,1031208.7833269801
2025-12-30,2025-12-29,-0.020648486973537605,-0.017912462335682888,961297.7268261479,0.9612977268261479,0.0009710030946969773,953.1032068238992,1732.484378355105,0.898607036270737,-1.4551915228366852e-11,10,0,1.0221438270678456,-0.008790611955309724,1022143.8270678456
2025-12-31,2025-12-30,0.005383952116692292,0.007898660753057118,966473.3077572649,0.9664733077572649,0.0008924590204296754,857.9188276245376,1559.4648681429417,0.8047682168379168,0.0,10,0,1.0308136345584493,0.00848198390580146,1030813.6345584493
2026-01-05,2025-12-31,0.008706771820299553,0.010613361528051257,974888.1703183176,0.9748881703183176,0.0006766402907816876,653.9547799936153,1188.7132813927644,0.6085163049447543,0.0,10,0,1.0319506004268935,0.001102979074322441,1031950.6004268934
2026-01-06,2026-01-05,0.01677501943182147,0.01841403757773441,991241.9383192603,0.9912419383192602,0.0005816803218533927,567.0732646818241,1030.786136706016,0.5191100009651676,0.0,10,0,1.044700069909233,0.012354728489004652,1044700.069909233
2026-01-07,2026-01-06,-0.00017092728067202856,0.002625114779912341,991072.5080302553,0.9910725080302554,0.0009923030137108301,983.6123627107668,1787.941789045125,0.8995082111371423,0.0,10,0,1.061906197659391,0.016469921124493636,1061906.197659391
2026-01-08,2026-01-07,-0.006611558159842823,-0.0035270009490255827,984519.974502792,0.984519974502792,0.001094695769926138,1084.922882230809,1972.0969688565535,0.9984522625230414,-1.4551915228366852e-11,10,0,1.0539538563641975,-0.007488741767137097,1053953.8563641976
2026-01-09,2026-01-08,-0.005501440553806081,-0.0033171087111658615,979103.6963890302,0.9791036963890302,0.0007752097512951296,763.2094845793968,1387.3088454423466,0.7069059294892469,-1.4551915228366852e-11,10,0,1.0461938872145797,-0.007362721909275227,1046193.8872145797
2026-01-12,2026-01-09,-0.0011876913798617439,0.0012967255615528028,977940.8233688382,0.9779408233688381,0.0008817086312945279,863.2841800385847,1569.2176306718968,0.8003163643730081,0.0,10,0,1.0558662878551413,0.009245323222365265,1055866.2878551413
2026-01-13,2026-01-12,0.06419236232850567,0.06650975474699283,1040717.1550383677,1.0407171550383678,0.00082243236367305,804.2901828956022,1461.982466908706,0.7008656264794899,0.0,10,0,1.0621530272823105,0.005954105647164809,1062153.0272823106
2026-01-14,2026-01-13,-0.016831242353282594,-0.013778418147646021,1023200.5923806982,1.0232005923806982,0.0010834338661377108,1127.5482108390581,2049.578311283387,0.9984522625230419,0.0,10,0,1.0554337272424195,-0.006326112968000008,1055433.7272424195
2026-01-15,2026-01-14,-0.007856116588007667,-0.00568912005405664,1015162.209234037,1.0151622092340369,0.0007690575265850005,786.9001167766071,1430.372020449182,0.7029687774523145,-1.4551915228366852e-11,10,0,1.0452729802806375,-0.009627081928042402,1045272.9802806375
2026-01-16,2026-01-15,0.02242519850806457,0.025599917365007885,1037927.4232939957,1.0379274232939957,0.001126693741070086,1143.7769073148704,2079.0777011963714,0.9984522625230412,0.0,10,0,1.0578099327782213,0.011993950608211401,1057809.9327782213
2026-01-19,2026-01-16,-0.018634198787206402,-0.016193346728592517,1018586.4773616424,1.0185864773616424,0.000866247646245456,899.1021874020348,1634.325100436641,0.8002611118415747,-1.4551915228366852e-11,10,0,1.044918342562326,-0.012187057255207412,1044918.3425623261
2026-01-20,2026-01-19,0.010909269824713075,0.013427350548617989,1029698.5120829846,1.0296985120829845,0.0008936557594471616,910.2656719892276,1654.6173022851353,0.8014511171315105,0.0,10,0,1.0486185731875288,0.0035411672610983214,1048618.5731875289
2026-01-21,2026-01-20,-0.037761517219857876,-0.035067028831188174,990815.5339877009,0.990815533987701,0.0009562620627841751,984.6616232102707,1789.8490614278162,0.9006979644296594,0.0,10,0,1.043669583905026,-0.004719532353369527,1043669.5839050261
2026-01-22,2026-01-21,0.008065317676001715,0.010581814931408529,998806.7760276289,0.9988067760276289,0.0008930937934507559,884.8912038590122,1608.4933680354882,0.8032023919143737,0.0,10,0,1.0496911198449688,0.005769580749313663,1049691.1198449687
2026-01-23,2026-01-22,0.014046295561125577,0.01658168853091646,1012836.311212168,1.0128363112121679,0.0008997997992701126,898.7261365792888,1633.6415415405675,0.80445732446962,0.0,10,0,1.0469970243194697,-0.0025665602714605162,1046997.0243194697
2026-01-26,2026-01-23,0.023950682279540114,0.026514035031241168,1037094.4319031921,1.037094431903192,0.0009097226027369392,921.400085182414,1674.8566601859557,0.8054591035931615,0.0,10,0,1.0438513302013643,-0.003004491937453224,1043851.3302013644
2026-01-27,2026-01-26,-0.03349190176679773,-0.030490810352651554,1002360.1670669975,1.0023601670669975,0.0010650741262655911,1104.5824459142018,2007.8327493291338,0.998452262523041,-1.4551915228366852e-11,10,0,1.0415931158664737,-0.0021633486202052854,1041593.1158664738
2026-01-28,2026-01-27,0.011742235722594696,0.014568750663630725,1014130.1164276375,1.0141301164276375,0.0010031177047824023,1005.4852301535519,1827.7007583604284,0.8986070362707371,0.0,10,0,1.0461150788327327,0.004341390987878446,1046115.0788327327
2026-01-29,2026-01-28,-0.005583490910595401,-0.003108748548972473,1008467.7301404028,1.0084677301404028,0.0008782751655326581,890.6852958771372,1619.0254634436965,0.8007228440245578,0.0,10,0,1.0477724899419696,0.001584348742096564,1047772.4899419696
2026-01-30,2026-01-29,-0.0163780059806522,-0.014363103072719818,991951.0396248685,0.9919510396248685,0.0007306208007934411,736.8075005695249,1295.1570614461787,0.6514985950417481,97366.33585667262,9,0,1.0455572217477485,-0.0021142645139917704,1045557.2217477484
2026-02-02,2026-01-30,-0.010915245789159034,-0.008312062852610103,981123.6502165513,0.9811236502165512,0.0009080587650745121,900.7498360561366,1681.4801841873302,0.8546661242802878,-1.4551915228366852e-11,10,0,1.0347531681633617,-0.010333297269303654,1034753.1681633617
2026-02-03,2026-02-02,-0.013540945590587494,-0.011705400883393002,967838.3082513304,0.9678383082513304,0.000651426732961655,639.1301740919815,1161.7661491661881,0.5990713575138247,0.0,10,0,1.0290154309468118,-0.005545029861309003,1029015.4309468118
2026-02-04,2026-02-03,0.006599340540664578,0.009422689945757234,974225.4028357817,0.9742254028357817,0.001001994270016862,969.7684391706464,1762.7772726562484,0.9021766368127627,0.0,10,0,1.0289290959217547,-8.390061262508741e-05,1028929.0959217547
2026-02-05,2026-02-04,-0.0022746301819727144,0.0005261647591847662,972009.4003304469,0.9720094003304469,0.0009939897900948275,968.3701036697875,1760.2354761397678,0.9029274869076739,-1.4551915228366852e-11,10,0,1.0326439370896594,0.00361039568482302,1032643.9370896594
2026-02-06,2026-02-05,-0.025622003713062336,-0.022894033843243844,947104.5718660487,0.9471045718660487,0.0009681444929934762,941.0455480678133,1710.5668092137112,0.900529439886003,-1.4551915228366852e-11,10,0,1.0233965704186099,-0.008955038943153748,1023396.5704186099
2026-02-09,2026-02-06,0.04189799344321243,0.04451174435848926,986786.3530081289,0.9867863530081289,0.0009276086890396743,878.5424302921474,1596.9530112854943,0.807143737418054,0.0,10,0,1.0390468967428672,0.01529253348763504,1039046.8967428672
2026-02-10,2026-02-09,0.015058891149626774,0.01789467186586502,1001646.2612860155,1.0016462612860155,0.0010064060875957799,993.1077928238192,1805.2019180834702,0.8986070362707368,1.4551915228366852e-11,10,0,1.0444888811556319,0.005237477182044259,1044488.8811556319
2026-02-11,2026-02-10,-0.005957603432952818,-0.004095930934660097,995678.8500811736,0.9956788500811736,0.0006606993709573096,661.7870547534114,1202.95024290039,0.6029562307454331,0.0,10,0,1.0439166348998048,-0.0005478720416763894,1043916.6348998048
2026-02-12,2026-02-11,-0.006690785900262286,-0.005449010583285618,989016.9760698611,0.989016976069861,0.0004407005912958392,438.79625797153443,797.6131616948994,0.40273185296945657,-1.4551915228366852e-11,10,0,1.0448771673965296,0.0009201237575997556,1044877.1673965296
2026-02-13,2026-02-12,-0.00654476521527958,-0.003769338861388527,982544.092167558,0.982544092167558,0.0009849865901956397,974.168458904655,1770.7753209253544,0.8986070362707372,0.0,10,0,1.0389891186876368,-0.005635158746519209,1038989.1186876368
2026-02-24,2026-02-13,0.0038629898278943475,0.006054573375167793,986339.650001059,0.986339650001059,0.000777783349333509,764.2064348739353,1389.1210319914103,0.7026458779453358,0.0,10,0,1.0464903041339424,0.007219695867248799,1046490.3041339424
2026-02-25,2026-02-24,-0.005204079108320769,-0.003954482592639641,981206.6604347802,0.9812066604347802,0.0004434763002719863,437.4182587940355,795.1083311253497,0.40466032993520784,0.0,10,0,1.043452860854947,-0.002902504941514228,1043452.8608549469
2026-02-26,2026-02-25,0.005920190425859451,0.00873586850549568,987015.5907116756,0.9870155907116756,0.0009992717503963917,980.4920970732608,1782.2699883056137,0.9003379308453853,0.0,10,0,1.04961031911639,0.005901041141808561,1049610.3191163898
2026-02-27,2026-02-26,-0.004042069829774175,-0.0015561550868694596,983026.0047709432,0.9830260047709432,0.0008822401944472835,870.7848266719691,1582.8517817552602,0.8030870021524893,-1.4551915228366852e-11,10,0,1.040071405706878,-0.009088052237845923,1040071.405706878
2026-03-02,2026-02-27,-0.010784010997337612,-0.008308318560644956,972425.0415248245,0.9724250415248245,0.0008786123429907381,863.6987812726229,1569.971263810535,0.8052301554972638,0.0,10,0,1.0362447717501173,-0.0036792031160206573,1036244.7717501173
2026-03-03,2026-03-02,0.02412349217624099,0.026376802727543947,995883.3294060293,0.9958833294060293,0.0007996899912217934,777.6385729208389,1413.537033498421,0.7081320214070094,1.4551915228366852e-11,10,0,1.0487084501623318,0.01202773587090289,1048708.4501623318
2026-03-04,2026-03-03,-0.04173901602969399,-0.03934994352693055,954316.1391562461,0.9543161391562461,0.0008478713099080412,844.3809030190714,1534.8565752252755,0.8021657743474832,1.4551915228366852e-11,10,0,1.0203454020843488,-0.027045694228546302,1020345.4020843487
2026-03-05,2026-03-04,0.013057118405659152,0.015887306748296526,966776.7579816406,0.9667767579816406,0.0010044213788334827,958.5355323343624,1742.3588798966562,0.8986070362707371,0.0,10,0,1.0298090490617597,0.009274944502203564,1029809.0490617597
2026-03-06,2026-03-05,-0.01735366226268631,-0.014608432838331353,949999.6406402125,0.9499996406402125,0.000974269832888695,941.9014304394474,1712.1225723545006,0.8986070362707371,0.0,10,0,1.0230687186952518,-0.006545223478710782,1023068.7186952519
2026-03-09,2026-03-06,-0.018019389648588402,-0.01616890899513268,932881.2269494975,0.9328812269494975,0.0006567274345128242,623.8908267857516,1134.0651290087092,0.6066860611833021,0.0,10,0,1.0183667804075278,-0.004595916385480514,1018366.7804075278
